zcta,year,greenArea,waterArea,urbanArea,covNDVI,corrNDVI,intNDVI,medNDVI,pvalNDVI,slopeNDVI,stderrNDVI,tstatNDVI,covLST,corrLST,intLST,medLST,pvalLST,slopeLST,stderrLST,tstatLST,zhvi_yr_av,zhvi_pct_c,popdens,geo_area,green_inv
"94158",2010.000000000000000,77800.000000000000000,1846125.000000000000000,1935600.000000000000000,0.143772419790427,0.934085982162142,0.030744228704322,0.073550671339035,0.000000000000048,0.001919097928237,0.000138630263106,13.843282738100999,30.106760423250002,0.696789702596246,296.996289335870927,305.953769389999991,0.000018894898119,0.401869994526140,0.078179128448351,5.140374451624052,744493.889047452132218,,0.003207840419662,2635729.616778017953038,"0"
"94158",2020.000000000000000,91875.000000000000000,180775.000000000000000,1465299.999999999767169,0.176121291145682,0.939389087058235,0.033390255152218,0.109510779380798,0.000000000000015,0.002350895988596,0.000162149933587,14.498285238756575,29.763206688000015,0.685589801787076,297.554551234709606,305.189841919999992,0.000029027302362,0.397284182709678,0.079722731415262,4.983323772993834,1304844.999939237022772,,0.003207840419662,2635729.616778017953038,"0"
"94085",2010.000000000000000,1928575.000000000000000,47325.000000000000000,9422500.000000000000000,0.166613844533761,0.906139052938096,0.223781794790299,0.273344397544861,0.000000000005638,0.002223989026035,0.000196190751972,11.335850460240730,22.891362928499984,0.602915417879185,302.987291883741989,308.413034779999975,0.000421468304924,0.305557680914349,0.076410776864585,3.998882009220500,513111.837639667035546,,0.002567503466030,9044973.183973710983992,"0"
"94085",2020.000000000000000,1955500.000000000232831,49400.000000000000000,9459625.000000000000000,0.166314848760764,0.904181877419835,0.224121833328278,0.271057397127151,0.000000000007434,0.002219997981234,0.000198196421114,11.200999335705122,22.877007244500025,0.602714617860132,302.986025746225778,310.662946444999989,0.000423838572013,0.305366058880979,0.076402824753237,3.996790169306441,1186777.665902122389525,,0.002567503466030,9044973.183973710983992,"0"
"95135",2000.000000000000000,68134600.000000000000000,136600.000000000000000,9608750.000000000000000,0.256465812027454,0.709058462050665,0.367656852064594,0.378932982683182,0.000011543123956,0.003423347880233,0.000643385544364,5.320834311904352,9.574272789000050,0.466148718454581,301.343823336064474,305.676909770000009,0.009421754112925,0.127798969374862,0.045837719072436,2.788074362358758,489464.307968661771156,1.416498058352295,0.000280786553966,78404751.541940867900848,"0"
"95135",2010.000000000000000,87889375.000000000000000,141425.000000000000000,11741000.000000000000000,0.256455630560716,0.792033326316027,0.401404469147805,0.495314717292786,0.000000184612802,0.003423211976339,0.000498633250400,6.865189943892950,8.954557279500005,0.451316277730220,300.971288558387073,302.568220580000002,0.012303135191485,0.119526904731924,0.044662983544770,2.676196152729303,621916.118261215975508,1.416498058352295,0.000280786553966,78404751.541940867900848,"0"
"95135",2020.000000000000000,389248400.000000000000000,1911500.000000000232831,33432650.000000003725290,0.188029689093431,0.672172851433440,0.457763547378202,0.519446909427643,0.000047403978374,0.002509851244851,0.000522457588031,4.803932993505988,12.966543704999976,0.542852699589163,299.870461925677375,305.265038360000005,0.001937994215699,0.173079560022247,0.050602861612674,3.420351231261162,1182789.549839020939544,1.416498058352295,0.000280786553966,78404751.541940867900848,"0"
"94551",2010.000000000000000,220246550.000000000000000,823875.000000000000000,37990950.000000000000000,0.126647883156935,0.345984757048209,0.229598915673071,0.266344755887985,0.061092667777794,0.001690516794086,0.000866358247788,1.951290702665187,22.359675675750005,0.508240788787142,303.184735830451586,308.920610750000037,0.004137005877136,0.298460631934372,0.095576278183638,3.122748004069744,439945.290932617732324,,0.000231211285502,204259060.700141280889511,"0"
"94551",2020.000000000000000,233086275.000000000000000,1505000.000000000000000,37945549.999999992549419,0.123966061820587,0.340611082984294,0.228109211931306,0.238601714372635,0.065497984253779,0.001654719401387,0.000863194754410,1.916971104067370,22.274381835000057,0.510184604301071,303.125278821258007,311.278190044999974,0.003972688278742,0.297322115706341,0.094722267324123,3.138883011414383,767130.999347519595176,,0.000231211285502,204259060.700141280889511,"0"
"94964",2000.000000000000000,806275.000000000000000,248600.000000000000000,729750.000000000116415,0.229339027404785,0.555281268526498,0.244500672817230,0.230095490813255,0.001446628168735,0.003061255093279,0.000866472259953,3.533009923994267,15.231779493000044,0.496695864120279,299.577921679516123,305.662383185000010,0.005237956594142,0.203316300240268,0.067140514926394,3.028220746641040,,,0.002998286957786,1052267.526230996474624,"0"
"94964",2010.000000000000000,787200.000000000000000,2000.000000000000000,493375.000000000058208,0.241665702313185,0.534926436702176,0.269406043473751,0.384070277214050,0.002321912977592,0.003225793579264,0.000962870996996,3.350182515964216,15.089646827999985,0.491078258664614,299.763514652580682,302.781846829999949,0.005858359144973,0.201419090028921,0.067522206826336,2.983005140026926,,,0.002998286957786,1052267.526230996474624,"0"
"94964",2020.000000000000000,818350.000000000116415,101425.000000000000000,665325.000000000000000,0.222531858334939,0.526423846424723,0.248930386333696,0.304111331701279,0.002805224454087,0.002970391879888,0.000906633293419,3.276288110583388,14.893879732500030,0.488735322330344,299.553655575161372,304.613905550000027,0.006135013465903,0.198805958609567,0.067066909525327,2.964292823638900,,,0.002998286957786,1052267.526230996474624,"0"
"94110",2000.000000000000000,641775.000000000000000,68925.000000000000000,7002075.000000000000000,0.139655119925737,0.915489325040728,0.126071853166626,0.137357980012894,0.000000000001376,0.001864139531823,0.000154825242625,12.040281676410929,26.906496780749944,0.706999294760719,299.406111045161367,307.267998079999984,0.000012560034619,0.359152348575083,0.067894050355591,5.289894279307902,416107.240730440127663,2.386815184890337,0.011967182205647,6048207.402227610349655,"1"
"94110",2010.000000000000000,612249.999999999883585,67725.000000000000000,6965375.000000000000000,0.140665532648563,0.914360901030200,0.127321955369365,0.172022148966789,0.000000000001646,0.001877626687189,0.000157130516933,11.949471839283724,26.865936276750038,0.706364544304201,299.419259396290329,306.922778059999985,0.000012889373090,0.358610940290323,0.067913448490153,5.280411292062732,668220.450693770544603,2.386815184890337,0.011967182205647,6048207.402227610349655,"1"
"94110",2020.000000000000000,643300.000000000000000,70225.000000000000000,7141450.000000000000000,0.137390919402242,0.909273509157155,0.128850789728665,0.174565047025681,0.000000000003575,0.001833916610486,0.000158637975925,11.560388360968812,26.938156191000015,0.707724021675147,299.379048044870956,308.611279939999974,0.000012193288249,0.359574943595106,0.067834694547247,5.300752748944114,1409278.321448673494160,2.386815184890337,0.011967182205647,6048207.402227610349655,"1"
"95425",2000.000000000000000,361051575.000000000000000,1771425.000000000000000,58943000.000000000000000,0.252037056287130,0.811912355825700,0.537518232484018,0.587604045867920,0.000000051609954,0.003364232119517,0.000457137146744,7.359349690738920,11.736939493500001,0.392925752302846,297.253206830580723,301.320643280000013,0.031718986286055,0.156666600580645,0.069290197624835,2.261021124934613,238161.036704765720060,1.333016423353293,0.000020059249675,547577809.624398708343506,"0"
"95425",2010.000000000000000,516377025.000000000000000,10999400.000000000000000,71896125.000000000000000,0.264670239885648,0.831475873852850,0.531881509865484,0.595927298069000,0.000000012614412,0.003532861933957,0.000446097346928,7.919486538725904,11.298863263499975,0.361204493719079,297.724289005322532,297.195093139999983,0.049865547240008,0.150819086943270,0.073581182020372,2.049696441428636,327464.293740026536398,1.333016423353293,0.000020059249675,547577809.624398708343506,"0"
"95425",2020.000000000000000,498198200.000000000000000,6094474.999999999068677,67215025.000000000000000,0.265018237630526,0.836623505215858,0.531727192286522,0.619340777397156,0.000000008450406,0.003537507065146,0.000437716677764,8.081727850124251,11.330992651500017,0.365982023246805,297.575254145096778,302.995473080000011,0.046700840016812,0.151247955303671,0.072681523271503,2.080968429055651,555633.610035064863041,1.333016423353293,0.000020059249675,547577809.624398708343506,"0"
"94575",2010.000000000000000,386124.999999999941792,125.000000000000000,194000.000000000000000,0.232106099526087,0.816484589572310,0.447629025866908,0.533405661582947,0.000000037689275,0.003098190427489,0.000414031351692,7.482985080310440,22.151845817999970,0.605026275404035,297.036493336709668,302.761338710000018,0.000397249621251,0.295686484778643,0.073536575029911,4.020944470943482,,,0.002505512735770,470163.245703157619573,"0"
"94575",2020.000000000000000,361750.000000000000000,125.000000000000000,205950.000000000000000,0.200373189647992,0.786248034231059,0.448666486624748,0.515513718128204,0.000000260796555,0.002674614322331,0.000397235925119,6.733062528342970,22.066665911250006,0.605086922377177,297.144782090774186,304.282357609999963,0.000396572324161,0.294549489360401,0.073242224777345,4.021580314577079,,,0.002505512735770,470163.245703157619573,"0"
"94552",2000.000000000000000,154769825.000000000000000,277275.000000000000000,7192800.000000000000000,0.251388257245223,0.532056086749349,0.423285053526202,0.388848662376404,0.002476316636734,0.003355571843095,0.001009170027785,3.325080760136331,15.569593802999979,0.502036911230181,297.841810088677391,304.480602770000019,0.004700981155954,0.207825501263626,0.067658606802326,3.071678698185683,468748.648775023291819,1.280218451834521,0.000128355730216,116379689.281625851988792,"0"
"94552",2010.000000000000000,139155875.000000000000000,51975.000000000000000,8107125.000000000931323,0.245297013223171,0.500908001308734,0.415296332778469,0.547693014144897,0.004810374797787,0.003274264915104,0.001069163613106,3.062454497110202,15.788646159749963,0.501247692021493,297.899874162838728,300.708817699999997,0.004777231592845,0.210749448183537,0.068754904016440,3.065227872809543,690368.753379139350727,1.280218451834521,0.000128355730216,116379689.281625851988792,"0"
"94552",2020.000000000000000,162203975.000000000000000,77900.000000000000000,7516250.000000000000000,0.221373409529527,0.460909592375805,0.417669390382305,0.469949662685394,0.010366489602133,0.002954928714521,0.001075213524292,2.748225024854472,15.821829437250022,0.503420407051333,297.970812779000084,302.740830589999973,0.004569824392152,0.211192384034483,0.068501972191360,3.083011733509198,1068849.318209307501093,1.280218451834521,0.000128355730216,116379689.281625851988792,"0"
"94553",2000.000000000000000,116433500.000000000000000,3310225.000000000000000,32835600.000000000000000,0.145017408331235,0.361047264933582,0.340135873709956,0.304756075143814,0.049972514532725,0.001935716240239,0.000944864623523,2.048670457171998,18.737713815750041,0.550530042426421,299.726201267580620,307.653379835000010,0.001619876686341,0.250114088753060,0.071675139024901,3.489551497991063,254339.128755750862183,1.533275261079853,0.000373526148945,133281164.225367948412895,"0"
"94553",2010.000000000000000,120789650.000000000000000,11760149.999999998137355,37066525.000000000000000,0.137063403427601,0.353842201069990,0.334726470228164,0.365771085023880,0.055072570209358,0.001829544873338,0.000913919073931,2.001867479872351,19.194603397499989,0.552688132978585,299.871762978451557,305.459865499999978,0.001539069430627,0.256212726106785,0.073011096165046,3.509229960437813,341114.049151610874105,1.533275261079853,0.000373526148945,133281164.225367948412895,"0"
"94553",2020.000000000000000,165052175.000000000000000,12322325.000000000000000,36227125.000000000000000,0.140335986018181,0.321147386456839,0.348619195915038,0.363486647605896,0.083553865819613,0.001873227844514,0.001043928079063,1.794403160604816,18.195316766999969,0.537826894809224,299.584314847032317,306.994556480000028,0.002174418410207,0.242874083652947,0.071947499374751,3.375712648300611,644311.022801547078416,1.533275261079853,0.000373526148945,133281164.225367948412895,"0"
"94558",2000.000000000000000,1151105150.000000000000000,16041400.000000000000000,193871524.999999970197678,0.133079607784748,0.528276507223662,0.452314495175116,0.436488240957260,0.002693107270815,0.001776368513256,0.000539557177864,3.292271118120632,18.547970980500043,0.677055955990598,298.856210431806403,302.687851280000018,0.000039769116414,0.247581370151280,0.050857124341968,4.868174780912138,262116.815966481255600,1.710693779354270,0.000068279420700,1000521083.795355677604675,"0"
"94558",2010.000000000000000,1062822325.000000000000000,96595925.000000000000000,119881400.000000000000000,0.151502030591170,0.550015296323291,0.466620572632359,0.513790071010590,0.001639686612499,0.002022274045711,0.000580300697050,3.484872680649608,17.871017877750049,0.654400254927665,298.340971481483848,301.660736269999973,0.000087497152824,0.238545288690768,0.052090121325361,4.579472702718158,387573.781702734180726,1.710693779354270,0.000068279420700,1000521083.795355677604675,"0"
"94558",2020.000000000000000,1136874425.000000000000000,99990975.000000000000000,190481125.000000000000000,0.139824184278647,0.553944125536990,0.455742000091460,0.466668069362640,0.001493673053923,0.001866396230638,0.000530116354865,3.520729389898849,18.326540251500003,0.677614683674121,298.844607540258039,308.199408530000028,0.000038969880699,0.244625676327030,0.050173448411608,4.875600224249940,710518.422504488728009,1.710693779354270,0.000068279420700,1000521083.795355677604675,"0"
"94576",2000.000000000000000,1214475.000000000000000,0.000000000000000,107000.000000000000000,0.164927921692530,0.666495965031427,0.631048056002586,0.644060254096985,0.000057908600053,0.002201485050401,0.000465363031615,4.730683145936684,18.512110254000000,0.738888863418780,294.837464228580700,296.313243980000038,0.000003118310747,0.247102695270300,0.042586108531232,5.802424870285588,,,0.000109793555805,956340.280903632054105,"0"
"94576",2010.000000000000000,1176925.000000000000000,0.000000000000000,48750.000000000000000,0.187501826882362,0.707736249679922,0.651795773929165,0.687063932418823,0.000012187183884,0.002502805253157,0.000472144001907,5.300936246251138,18.061942778250010,0.738814209456293,294.657218802935461,296.899434410000026,0.000003129216233,0.241093785694105,0.041559768951648,5.801133927731904,,,0.000109793555805,956340.280903632054105,"0"
"94576",2020.000000000000000,897175.000000000000000,0.000000000000000,42550.000000000000000,0.175387537479401,0.686116956551844,0.638477268526631,0.659089267253876,0.000028458496667,0.002341101723863,0.000469105896583,4.990561280331098,17.767323695999949,0.724095416544931,295.144485118612920,304.487438809999958,0.000006093325242,0.237161161681868,0.042690266025051,5.555391984268762,,,0.000109793555805,956340.280903632054105,"0"
"94579",2000.000000000000000,1091500.000000000000000,1598550.000000000000000,7975325.000000000000000,0.086862189571063,0.722375222710365,0.237776090445057,0.241044551134109,0.000006568892414,0.001159450806288,0.000209750722816,5.527755951075672,23.819269908000024,0.669376379851621,300.632070287483884,308.228461700000025,0.000052343929536,0.317943536035595,0.066687536038688,4.767660569302526,339239.606546307390090,1.174771930915938,0.002678103792837,8171079.873204317875206,"0"
"94579",2010.000000000000000,1272750.000000000000000,924975.000000000000000,8072750.000000000000000,0.087248861292998,0.723630545598561,0.236898644412718,0.258469223976135,0.000006218678604,0.001164612164089,0.000209919376096,5.547902179163524,23.710861707000038,0.667796011321319,300.523281693935417,307.649107309999977,0.000055334746725,0.316496485521691,0.066668386138734,4.747324839438514,459834.512209214444738,1.174771930915938,0.002678103792837,8171079.873204317875206,"0"
"94579",2020.000000000000000,1254575.000000000000000,883275.000000000000000,8025225.000000000000000,0.087145454684893,0.721973137219773,0.237247825245703,0.269164890050888,0.000006684772950,0.001163231875660,0.000210679755487,5.521327253174040,23.675086430999965,0.666519520290985,300.564955810903143,307.835389399999997,0.000057861029264,0.316018951248053,0.066797721694220,4.730983980182652,737768.774171876022592,1.174771930915938,0.002678103792837,8171079.873204317875206,"0"
"94595",2000.000000000000000,24403174.999999996274710,19575.000000000000000,6221674.999999999068677,0.229497640331586,0.776934461463364,0.447098347640807,0.457870334386826,0.000000445132520,0.003063372284738,0.000469124725695,6.529974049440460,22.538210253750066,0.607513526269401,297.304227210838746,304.742935805000002,0.000370294316942,0.300843740873193,0.074335399160020,4.047112738650590,174348.877728535851929,2.557656346670944,0.001303030712592,13903739.815898152068257,"0"
"94595",2010.000000000000000,11962750.000000000000000,15225.000000000000000,5699100.000000000000000,0.238473572333654,0.870036351711671,0.429191403235159,0.487940311431885,0.000000000426399,0.003183184502785,0.000340864182843,9.338571381237243,23.740427580000020,0.610864519934233,298.362611590903271,304.314828799999987,0.000336535591902,0.316891135661847,0.077618652171599,4.082667333120725,249134.874711630283855,2.557656346670944,0.001303030712592,13903739.815898152068257,"0"
"94595",2020.000000000000000,11516725.000000000000000,15150.000000000000000,5662474.999999999068677,0.240312069157759,0.873318752739828,0.431702041914386,0.504827320575714,0.000000000304401,0.003207725061060,0.000338148403463,9.486145811170459,23.915544137999952,0.613093468948807,298.358511804548357,306.815110430000004,0.000315614595473,0.319228620307007,0.077737203301458,4.106510226114840,620273.391385881812312,2.557656346670944,0.001303030712592,13903739.815898152068257,"0"
"94607",2000.000000000000000,680975.000000000000000,2053600.000000000000000,17327675.000000000000000,0.076945697578291,0.870537295984500,0.050345372709055,0.055904723703861,0.000000000405261,0.001027083838642,0.000109722329769,9.360754923858179,26.857775754000020,0.676752235379176,299.852107525806446,308.455760029999908,0.000040209705666,0.358502012289211,0.073702988038715,4.864144885155724,166309.954163732589222,2.844480382036962,0.001551287094202,17290803.295055638998747,"0"
"94607",2010.000000000000000,658925.000000000000000,4016925.000000000000000,18574325.000000000000000,0.078046778403223,0.864774614296611,0.049237274198282,0.075570151209831,0.000000000718464,0.001041781246762,0.000114323859104,9.112544441124548,27.074691848249987,0.682129664569794,299.617717723129033,308.069523770000046,0.000033020883675,0.361397444025584,0.073213953551515,4.936182605837486,267100.895667607779615,2.844480382036962,0.001551287094202,17290803.295055638998747,"0"
"94607",2020.000000000000000,651975.000000000000000,3023075.000000000000000,18567700.000000000000000,0.077997064714630,0.862148335695115,0.049243334825000,0.076238691806793,0.000000000924693,0.001041117660262,0.000115625053592,9.004256672012241,27.039443517000034,0.681755779047738,299.623998794290344,306.637373389999993,0.000033480608950,0.360926943497220,0.073193613327991,4.931126188289882,639375.356119936215691,2.844480382036962,0.001551287094202,17290803.295055638998747,"0"
"94709",2000.000000000000000,562175.000000000000000,3150.000000000000000,1750750.000000000000000,0.125770190358162,0.770469489655472,0.305610456966585,0.321776479482651,0.000000635770608,0.001678801206116,0.000262499962720,6.395434074438604,23.688986379000063,0.667901451665185,296.956311365387023,305.656401650000021,0.000055130548142,0.316204490042270,0.066587898891348,4.748677992651868,376356.068095977941994,1.966757906456802,0.007867315698614,1519069.585844359593466,"0"
"94709",2010.000000000000000,427550.000000000000000,2200.000000000000000,1502625.000000000000000,0.128832425673803,0.787549788191926,0.305512663625902,0.342486411333084,0.000000241514013,0.001719676427237,0.000254300586091,6.762376971569692,23.762829852749995,0.667211308401277,297.068343402645212,304.432750489999989,0.000056479417210,0.317190164886541,0.066920149479390,4.739830489832194,633813.757831878727302,1.966757906456802,0.007867315698614,1519069.585844359593466,"0"
"94709",2020.000000000000000,535575.000000000000000,2825.000000000000000,1634099.999999999767169,0.120520448684692,0.756116197341702,0.305782742846397,0.340304255485535,0.000001348730812,0.001608726790007,0.000263137558154,6.113634257661340,23.933659644000070,0.670573186402332,297.016224110580652,305.552152040000010,0.000050176073664,0.319470429063405,0.066790960915203,4.783138686520758,1116557.340666736941785,1.966757906456802,0.007867315698614,1519069.585844359593466,"0"
"94957",2010.000000000000000,3433050.000000000000000,52375.000000000000000,280225.000000000000000,0.264100186030070,0.775347584269053,0.665608469132454,0.722779214382172,0.000000486358067,0.003525252761247,0.000542640308460,6.496481566676088,14.609144424749967,0.633713379839415,294.240622807225805,296.690935190000005,0.000170232100837,0.195005264846496,0.044985536562666,4.334843590780520,2078852.258456243434921,,0.000412412674488,2955777.247904920019209,"0"
"94957",2020.000000000000000,4159750.000000000000000,65550.000000000000000,473475.000000000058208,0.244589839378993,0.751420213151568,0.652268059022965,0.739587485790253,0.000001706180842,0.003264825442211,0.000541783982882,6.026064899231454,15.263851914000011,0.641837479389293,294.583512693161254,300.944661080000003,0.000131839696158,0.203744408195773,0.046003064216574,4.428931238940559,2861363.080661725252867,,0.000412412674488,2955777.247904920019209,"0"
"95037",2000.000000000000000,591174650.000000000000000,6438275.000000000000000,75135750.000000000000000,0.210656937460105,0.771839153856450,0.453531959076082,0.471964836120605,0.000000590091312,0.002811883481114,0.000437748035406,6.423520504230190,10.929631653000005,0.522947254695242,300.174182404999897,304.639540699999998,0.003026511795055,0.145890522620690,0.044938213978408,3.246469089554539,437195.349051880417392,1.236302434421527,0.000081613627830,637074976.109447479248047,"0"
"95037",2010.000000000000000,712576450.000000000000000,6819225.000000000000000,80793050.000000014901161,0.203107621272405,0.734545308326558,0.448187309695828,0.496928751468658,0.000003813325135,0.002711113965816,0.000473301843910,5.728086633725398,12.680241804749945,0.551942835070220,300.149043419193447,303.207390320000002,0.001566570689944,0.169257955124582,0.048325966376186,3.502422565273048,515201.162910485931206,1.236302434421527,0.000081613627830,637074976.109447479248047,"0"
"95037",2020.000000000000000,335985350.000000000000000,5332825.000000000000000,55464725.000000000000000,0.231336224575837,0.782218826872348,0.442305791089612,0.520848572254181,0.000000329704314,0.003087914009911,0.000464781247906,6.643800763956614,10.692264405749995,0.541004940663566,300.354708990354823,304.424205440000037,0.002022186603528,0.142722105527252,0.041929242657924,3.403879881438308,977701.023402489488944,1.236302434421527,0.000081613627830,637074976.109447479248047,"0"
"95122",2000.000000000000000,2375600.000000000000000,18875.000000000000000,13964700.000000000000000,0.077804529666901,0.660311202809598,0.222695269603883,0.223622947931290,0.000071678532631,0.001038547670748,0.000223220520289,4.652563614690414,26.270104182000008,0.623401937238461,303.477979894709620,313.792143754999984,0.000233067323582,0.350657675399333,0.083116693301075,4.218859791848808,308175.234472467796877,1.510621742696880,0.004560402299966,12306151.148205330595374,"1"
"95122",2010.000000000000000,2340850.000000000000000,14325.000000000000000,13206125.000000000000000,0.076647706826528,0.637615493241990,0.228351821245686,0.255747944116592,0.000150703513458,0.001023106209030,0.000233600422241,4.379727567340184,26.047220794500046,0.621412452159118,303.453270917870952,310.253638550000005,0.000247317246472,0.347682591250279,0.082842632905502,4.196904167047371,314615.524202449596487,1.510621742696880,0.004560402299966,12306151.148205330595374,"1"
"95122",2020.000000000000000,2269475.000000000000000,13850.000000000000000,13283349.999999998137355,0.075451275706291,0.644102319938928,0.225688584677635,0.239437371492386,0.000122612004364,0.001007136049472,0.000226037899001,4.455607019545521,26.326985731499999,0.623977404350098,303.474319305548363,311.825927750000005,0.000229083449588,0.351416939686318,0.083170971837792,4.225235462820903,773711.444227286614478,1.510621742696880,0.004560402299966,12306151.148205330595374,"1"
"95404",2000.000000000000000,229419150.000000000000000,523075.000000000058208,27037300.000000000000000,0.123499361673991,0.396273223721247,0.540697723050271,0.541620612144470,0.030167384568610,0.001648489810999,0.000721801777791,2.283853907984752,15.411211301249921,0.660204787583756,296.786474361935461,299.650086005000048,0.000071939069349,0.205711385556172,0.044227266983836,4.651234398710548,269788.337674649199471,1.484879768835074,0.000195577915143,207063256.454004079103470,"0"
